ENSEMBL_ID	length
"ENSG00000277229"	656
"ENSG00000277232"	1518
"ENSG00000277233"	286
"ENSG00000277234"	144
"ENSG00000277235"	321
"ENSG00000277241"	727
"ENSG00000277243"	75
"ENSG00000277245"	578
"ENSG00000277246"	415
"ENSG00000277247"	472
"ENSG00000277248"	113
"ENSG00000277249"	67
"ENSG00000277250"	341
"ENSG00000277252"	117
"ENSG00000277253"	2813
"ENSG00000277255"	65
"ENSG00000277258"	3510
"ENSG00000277260"	727
"ENSG00000277264"	61
"ENSG00000277265"	298
"ENSG00000277268"	3615
"ENSG00000277269"	140
"ENSG00000277270"	4309
"ENSG00000277274"	1269
"ENSG00000277277"	1708
"ENSG00000277282"	353
"ENSG00000277283"	2094
"ENSG00000277287"	5678
"ENSG00000277288"	1714
"ENSG00000277289"	343
"ENSG00000277290"	385
"ENSG00000277295"	223
"ENSG00000277297"	1603
"ENSG00000277299"	641
"ENSG00000277301"	1771
"ENSG00000277304"	1765
"ENSG00000277306"	187
"ENSG00000277308"	268
"ENSG00000277310"	426
"ENSG00000277311"	217
"ENSG00000277313"	250
"ENSG00000277315"	288
"ENSG00000277319"	286
"ENSG00000277320"	409
"ENSG00000277322"	4013
"ENSG00000277324"	1683
"ENSG00000277327"	632
"ENSG00000277332"	503
"ENSG00000277340"	298
"ENSG00000277341"	107
"ENSG00000277342"	527
"ENSG00000277344"	144
"ENSG00000277349"	1804
"ENSG00000277350"	1627
"ENSG00000277351"	615
"ENSG00000277352"	646
"ENSG00000277357"	823
"ENSG00000277358"	129
"ENSG00000277363"	11665
"ENSG00000277367"	1341
"ENSG00000277368"	464
"ENSG00000277369"	808
"ENSG00000277370"	71
"ENSG00000277371"	282
"ENSG00000277373"	351
"ENSG00000277374"	176
"ENSG00000277379"	92
"ENSG00000277382"	286
"ENSG00000277383"	582
"ENSG00000277385"	262
"ENSG00000277386"	501
"ENSG00000277387"	89
"ENSG00000277388"	75
"ENSG00000277391"	76
"ENSG00000277396"	262
"ENSG00000277397"	718
"ENSG00000277399"	8182
"ENSG00000277400"	2179
"ENSG00000277402"	93
"ENSG00000277406"	1466
"ENSG00000277408"	314
"ENSG00000277410"	333
"ENSG00000277411"	106
"ENSG00000277412"	1988
"ENSG00000277413"	164
"ENSG00000277418"	102
"ENSG00000277422"	1603
"ENSG00000277423"	416
"ENSG00000277425"	609
"ENSG00000277426"	209
"ENSG00000277428"	101
"ENSG00000277435"	705
"ENSG00000277436"	2098
"ENSG00000277437"	61
"ENSG00000277438"	298
"ENSG00000277440"	582
"ENSG00000277443"	4296
"ENSG00000277444"	78
"ENSG00000277446"	294
"ENSG00000277447"	319
"ENSG00000277448"	2753
"ENSG00000277449"	2648
"ENSG00000277450"	307
"ENSG00000277452"	299
"ENSG00000277453"	588
"ENSG00000277455"	265
"ENSG00000277458"	109
"ENSG00000277459"	631
"ENSG00000277460"	162
"ENSG00000277462"	4197
"ENSG00000277463"	423
"ENSG00000277464"	291
"ENSG00000277465"	120
"ENSG00000277466"	67
"ENSG00000277467"	237
"ENSG00000277468"	137
"ENSG00000277469"	337
"ENSG00000277473"	277
"ENSG00000277474"	57
"ENSG00000277475"	831
"ENSG00000277476"	2735
"ENSG00000277478"	84
"ENSG00000277479"	228
"ENSG00000277481"	5199
"ENSG00000277482"	224
"ENSG00000277483"	299
"ENSG00000277486"	1635
"ENSG00000277488"	87
"ENSG00000277490"	487
"ENSG00000277491"	489
"ENSG00000277492"	217
"ENSG00000277493"	175
"ENSG00000277494"	2257
"ENSG00000277496"	1807
"ENSG00000277498"	2034
"ENSG00000277499"	1594
"ENSG00000277500"	241
"ENSG00000277501"	1095
"ENSG00000277502"	182
"ENSG00000277504"	533
"ENSG00000277505"	668
"ENSG00000277506"	299
"ENSG00000277508"	364
"ENSG00000277509"	437
"ENSG00000277510"	256
"ENSG00000277511"	860
"ENSG00000277512"	73
"ENSG00000277513"	412
"ENSG00000277514"	682
"ENSG00000277515"	237
"ENSG00000277516"	333
"ENSG00000277519"	318
"ENSG00000277521"	84
"ENSG00000277524"	124
"ENSG00000277526"	2214
"ENSG00000277527"	2512
"ENSG00000277529"	751
"ENSG00000277531"	4255
"ENSG00000277532"	421
"ENSG00000277533"	75
"ENSG00000277534"	2821
"ENSG00000277535"	1147
"ENSG00000277541"	397
"ENSG00000277542"	81
"ENSG00000277543"	467
"ENSG00000277544"	955
"ENSG00000277545"	593
"ENSG00000277548"	406
"ENSG00000277549"	176
"ENSG00000277550"	1438
"ENSG00000277553"	165
"ENSG00000277556"	957
"ENSG00000277558"	583
"ENSG00000277559"	1458
"ENSG00000277561"	4116
"ENSG00000277562"	676
"ENSG00000277563"	88
"ENSG00000277565"	58
"ENSG00000277566"	577
"ENSG00000277568"	156
"ENSG00000277569"	109
"ENSG00000277572"	89
"ENSG00000277575"	944
"ENSG00000277576"	659
"ENSG00000277577"	126
"ENSG00000277578"	277
"ENSG00000277579"	411
"ENSG00000277581"	522
"ENSG00000277582"	247
"ENSG00000277583"	111
"ENSG00000277586"	4329
"ENSG00000277587"	508
"ENSG00000277588"	64
"ENSG00000277589"	710
"ENSG00000277590"	99
"ENSG00000277591"	299
"ENSG00000277592"	277
"ENSG00000277595"	559
"ENSG00000277597"	426
"ENSG00000277598"	235
"ENSG00000277599"	159
"ENSG00000277602"	242
"ENSG00000277604"	95
"ENSG00000277605"	331
"ENSG00000277608"	685
"ENSG00000277610"	164
"ENSG00000277611"	566
"ENSG00000277613"	104
"ENSG00000277617"	260
"ENSG00000277618"	280
"ENSG00000277619"	1374
"ENSG00000277621"	390
"ENSG00000277628"	253
"ENSG00000277630"	2637
"ENSG00000277631"	3116
"ENSG00000277632"	1494
"ENSG00000277634"	93
"ENSG00000277635"	260
"ENSG00000277636"	75
"ENSG00000277637"	237
"ENSG00000277639"	1983
"ENSG00000277640"	130
"ENSG00000277646"	1120
"ENSG00000277647"	111
"ENSG00000277651"	481
"ENSG00000277653"	150
"ENSG00000277654"	4344
"ENSG00000277655"	451
"ENSG00000277661"	876
"ENSG00000277662"	497
"ENSG00000277666"	600
"ENSG00000277668"	264
"ENSG00000277670"	263
"ENSG00000277671"	90
"ENSG00000277672"	277
"ENSG00000277673"	141
"ENSG00000277675"	775
"ENSG00000277677"	283
"ENSG00000277678"	146
"ENSG00000277681"	75
"ENSG00000277684"	534
"ENSG00000277687"	1175
"ENSG00000277688"	508
"ENSG00000277689"	90
"ENSG00000277690"	470
"ENSG00000277692"	682
"ENSG00000277693"	2493
"ENSG00000277694"	145
"ENSG00000277695"	522
"ENSG00000277698"	60
"ENSG00000277701"	4777
"ENSG00000277702"	213
"ENSG00000277704"	557
"ENSG00000277705"	247
"ENSG00000277708"	615
"ENSG00000277710"	693
"ENSG00000277711"	756
"ENSG00000277713"	67
"ENSG00000277715"	2028
"ENSG00000277717"	103
"ENSG00000277718"	199
"ENSG00000277720"	196
"ENSG00000277721"	254
"ENSG00000277723"	59
"ENSG00000277726"	2205
"ENSG00000277728"	464
"ENSG00000277732"	201
"ENSG00000277734"	978
"ENSG00000277737"	1042
"ENSG00000277738"	758
"ENSG00000277739"	153
"ENSG00000277740"	289
"ENSG00000277741"	1551
"ENSG00000277743"	710
"ENSG00000277744"	449
"ENSG00000277745"	591
"ENSG00000277746"	297
"ENSG00000277747"	193
"ENSG00000277748"	286
"ENSG00000277749"	612
"ENSG00000277752"	84
"ENSG00000277754"	216
"ENSG00000277755"	254
"ENSG00000277757"	1219
"ENSG00000277758"	5526
"ENSG00000277759"	87
"ENSG00000277761"	473
"ENSG00000277762"	282
"ENSG00000277763"	675
"ENSG00000277764"	197
"ENSG00000277766"	536
"ENSG00000277767"	1824
"ENSG00000277769"	1240
"ENSG00000277770"	263
"ENSG00000277771"	265
"ENSG00000277774"	284
"ENSG00000277775"	411
"ENSG00000277777"	101
"ENSG00000277778"	1980
"ENSG00000277782"	389
"ENSG00000277784"	113
"ENSG00000277785"	92
"ENSG00000277790"	161
"ENSG00000277791"	1168
"ENSG00000277794"	273
"ENSG00000277795"	1235
"ENSG00000277797"	2407
"ENSG00000277801"	832
"ENSG00000277803"	596
"ENSG00000277806"	634
"ENSG00000277809"	324
"ENSG00000277817"	64
"ENSG00000277818"	102
"ENSG00000277825"	721
"ENSG00000277826"	160
"ENSG00000277828"	131
"ENSG00000277829"	549
"ENSG00000277830"	198
"ENSG00000277831"	513
"ENSG00000277836"	288
"ENSG00000277837"	4980
"ENSG00000277840"	690
"ENSG00000277841"	82
"ENSG00000277842"	58
"ENSG00000277846"	70
"ENSG00000277851"	859
"ENSG00000277852"	398
"ENSG00000277855"	820
"ENSG00000277856"	294
"ENSG00000277858"	348
"ENSG00000277859"	266
"ENSG00000277862"	1447
"ENSG00000277863"	950
"ENSG00000277864"	127
"ENSG00000277865"	4405
"ENSG00000277866"	757
"ENSG00000277867"	287
"ENSG00000277869"	229
"ENSG00000277870"	3580
"ENSG00000277872"	66
"ENSG00000277873"	702
"ENSG00000277876"	1211
"ENSG00000277878"	162
"ENSG00000277879"	1553
"ENSG00000277880"	344
"ENSG00000277881"	349
"ENSG00000277882"	206
"ENSG00000277883"	1785
"ENSG00000277887"	133
"ENSG00000277888"	60
"ENSG00000277889"	95
"ENSG00000277890"	107
"ENSG00000277892"	63
"ENSG00000277893"	4519
"ENSG00000277895"	1311
"ENSG00000277899"	709
"ENSG00000277900"	283
"ENSG00000277901"	431
"ENSG00000277903"	191
"ENSG00000277904"	79
"ENSG00000277907"	210
"ENSG00000277911"	256
"ENSG00000277912"	82
"ENSG00000277913"	120
"ENSG00000277914"	1455
"ENSG00000277916"	169
"ENSG00000277918"	164
"ENSG00000277919"	77
"ENSG00000277920"	109
"ENSG00000277922"	218
"ENSG00000277925"	438
"ENSG00000277927"	107
"ENSG00000277930"	844
"ENSG00000277932"	2244
"ENSG00000277935"	546
"ENSG00000277938"	2784
"ENSG00000277941"	149
"ENSG00000277942"	80
"ENSG00000277945"	301
"ENSG00000277946"	298
"ENSG00000277947"	218
"ENSG00000277948"	187
"ENSG00000277950"	250
"ENSG00000277952"	216
"ENSG00000277954"	4116
"ENSG00000277957"	3519
"ENSG00000277958"	282
"ENSG00000277959"	332
"ENSG00000277965"	283
"ENSG00000277966"	233
"ENSG00000277967"	87
"ENSG00000277968"	91
"ENSG00000277969"	2296
"ENSG00000277971"	644
"ENSG00000277972"	2663
"ENSG00000277973"	383
"ENSG00000277975"	398
"ENSG00000277977"	97
"ENSG00000277978"	382
"ENSG00000277981"	770
"ENSG00000277984"	703
"ENSG00000277985"	137
"ENSG00000277986"	123
"ENSG00000277987"	2313
"ENSG00000277988"	397
"ENSG00000277991"	7778
"ENSG00000277994"	97
"ENSG00000277997"	548
"ENSG00000277998"	314
"ENSG00000277999"	553
"ENSG00000278000"	662
"ENSG00000278001"	415
"ENSG00000278002"	1308
"ENSG00000278004"	154
"ENSG00000278007"	241
"ENSG00000278008"	3527
"ENSG00000278009"	114
"ENSG00000278010"	95
"ENSG00000278011"	334
"ENSG00000278012"	651
"ENSG00000278013"	421
"ENSG00000278017"	407
"ENSG00000278020"	179
"ENSG00000278022"	459
"ENSG00000278023"	1975
"ENSG00000278026"	109
"ENSG00000278028"	112
"ENSG00000278030"	347
"ENSG00000278034"	72
"ENSG00000278035"	447
"ENSG00000278038"	113
"ENSG00000278039"	85
"ENSG00000278040"	168
"ENSG00000278041"	3674
"ENSG00000278044"	358
"ENSG00000278045"	234
"ENSG00000278048"	191
"ENSG00000278050"	105
"ENSG00000278052"	500
"ENSG00000278053"	9528
"ENSG00000278054"	211
"ENSG00000278055"	235
"ENSG00000278057"	1862
"ENSG00000278058"	804
"ENSG00000278060"	473
"ENSG00000278066"	603
"ENSG00000278068"	906
"ENSG00000278069"	71
"ENSG00000278071"	777
"ENSG00000278072"	165
"ENSG00000278073"	61
"ENSG00000278075"	349
"ENSG00000278077"	211
"ENSG00000278078"	104
"ENSG00000278083"	459
"ENSG00000278084"	145
"ENSG00000278085"	1010
"ENSG00000278089"	82
"ENSG00000278090"	3243
"ENSG00000278095"	572
"ENSG00000278097"	247
"ENSG00000278098"	76
"ENSG00000278099"	165
"ENSG00000278100"	322
"ENSG00000278102"	192
"ENSG00000278103"	76
"ENSG00000278104"	68
"ENSG00000278106"	135
"ENSG00000278107"	586
"ENSG00000278108"	69
"ENSG00000278109"	288
"ENSG00000278110"	758
"ENSG00000278112"	467
"ENSG00000278113"	168
"ENSG00000278122"	1049
"ENSG00000278123"	91
"ENSG00000278124"	297
"ENSG00000278126"	898
"ENSG00000278128"	1014
"ENSG00000278129"	9110
"ENSG00000278130"	872
"ENSG00000278131"	1779
"ENSG00000278133"	756
"ENSG00000278135"	95
"ENSG00000278138"	1026
"ENSG00000278139"	1553
"ENSG00000278143"	1530
"ENSG00000278144"	120
"ENSG00000278146"	249
"ENSG00000278147"	341
"ENSG00000278151"	119
"ENSG00000278153"	413
"ENSG00000278156"	3457
"ENSG00000278158"	235
"ENSG00000278159"	85
"ENSG00000278160"	630
"ENSG00000278171"	256
"ENSG00000278172"	258
"ENSG00000278175"	6628
"ENSG00000278177"	706
"ENSG00000278180"	776
"ENSG00000278181"	378
"ENSG00000278182"	270
"ENSG00000278184"	1282
"ENSG00000278188"	106
"ENSG00000278189"	153
"ENSG00000278192"	1932
"ENSG00000278193"	603
"ENSG00000278195"	4677
"ENSG00000278196"	517
"ENSG00000278197"	749
"ENSG00000278198"	1468
"ENSG00000278200"	1048
"ENSG00000278202"	785
"ENSG00000278204"	93
"ENSG00000278205"	1652
"ENSG00000278206"	2079
"ENSG00000278212"	2104
"ENSG00000278213"	888
"ENSG00000278214"	2005
"ENSG00000278215"	121
"ENSG00000278217"	95
"ENSG00000278218"	186
"ENSG00000278221"	67
"ENSG00000278222"	290
"ENSG00000278223"	64
"ENSG00000278224"	2718
"ENSG00000278226"	260
"ENSG00000278231"	366
"ENSG00000278233"	153
"ENSG00000278234"	84
"ENSG00000278236"	172
"ENSG00000278237"	99
"ENSG00000278238"	557
"ENSG00000278239"	2265
"ENSG00000278242"	259
"ENSG00000278249"	420
"ENSG00000278250"	362
"ENSG00000278254"	3362
"ENSG00000278255"	459
"ENSG00000278256"	280
"ENSG00000278259"	13075
"ENSG00000278261"	72
"ENSG00000278263"	353
"ENSG00000278264"	65
"ENSG00000278265"	60
"ENSG00000278266"	2933
"ENSG00000278267"	68
"ENSG00000278273"	1178
"ENSG00000278274"	130
"ENSG00000278275"	1349
"ENSG00000278276"	325
"ENSG00000278278"	66
"ENSG00000278281"	56
"ENSG00000278283"	373
"ENSG00000278287"	84
"ENSG00000278289"	916
"ENSG00000278291"	4412
"ENSG00000278292"	846
"ENSG00000278294"	152
"ENSG00000278299"	2063
"ENSG00000278301"	1669
"ENSG00000278305"	565
"ENSG00000278311"	9705
"ENSG00000278313"	426
"ENSG00000278317"	294
"ENSG00000278318"	5500
"ENSG00000278319"	390
"ENSG00000278324"	95
"ENSG00000278328"	65
"ENSG00000278330"	3125
"ENSG00000278331"	107
"ENSG00000278332"	194
"ENSG00000278333"	170
"ENSG00000278334"	187
"ENSG00000278337"	153
"ENSG00000278338"	2150
"ENSG00000278340"	70
"ENSG00000278341"	1482
"ENSG00000278342"	94
"ENSG00000278344"	356
"ENSG00000278346"	880
"ENSG00000278348"	281
"ENSG00000278349"	66
"ENSG00000278351"	254
"ENSG00000278356"	456
"ENSG00000278358"	296
"ENSG00000278359"	56
"ENSG00000278367"	565
"ENSG00000278370"	473
"ENSG00000278374"	127
"ENSG00000278376"	1884
"ENSG00000278381"	284
"ENSG00000278382"	275
"ENSG00000278383"	466
"ENSG00000278384"	3027
"ENSG00000278385"	1744
"ENSG00000278388"	122
"ENSG00000278389"	450
"ENSG00000278390"	2924
"ENSG00000278391"	90
"ENSG00000278395"	106
"ENSG00000278396"	530
"ENSG00000278399"	926
"ENSG00000278400"	309
"ENSG00000278404"	135
"ENSG00000278406"	131
"ENSG00000278408"	585
"ENSG00000278410"	458
"ENSG00000278412"	69
"ENSG00000278413"	174
"ENSG00000278416"	1128
"ENSG00000278418"	77
"ENSG00000278419"	447
"ENSG00000278420"	61
"ENSG00000278421"	71
"ENSG00000278422"	247
"ENSG00000278424"	490
"ENSG00000278428"	87
"ENSG00000278431"	234
"ENSG00000278433"	103
"ENSG00000278434"	1455
"ENSG00000278438"	106
"ENSG00000278441"	208
"ENSG00000278445"	662
"ENSG00000278446"	326
"ENSG00000278447"	64
"ENSG00000278449"	115
"ENSG00000278454"	80
"ENSG00000278455"	1838
"ENSG00000278456"	635
"ENSG00000278457"	119
"ENSG00000278459"	303
"ENSG00000278462"	266
"ENSG00000278463"	393
"ENSG00000278464"	1660
"ENSG00000278465"	62
"ENSG00000278467"	573
"ENSG00000278469"	287
"ENSG00000278472"	457
"ENSG00000278473"	348
"ENSG00000278475"	469
"ENSG00000278477"	228
"ENSG00000278478"	279
"ENSG00000278480"	966
"ENSG00000278482"	115
"ENSG00000278483"	78
"ENSG00000278484"	631
"ENSG00000278485"	82
"ENSG00000278486"	643
"ENSG00000278487"	153
"ENSG00000278492"	288
"ENSG00000278493"	511
"ENSG00000278496"	745
"ENSG00000278497"	290
"ENSG00000278498"	163
"ENSG00000278499"	1026
"ENSG00000278502"	109
"ENSG00000278505"	1919
"ENSG00000278510"	291
"ENSG00000278513"	665
"ENSG00000278514"	435
"ENSG00000278517"	65
"ENSG00000278518"	1255
"ENSG00000278520"	160
"ENSG00000278522"	3418
"ENSG00000278523"	71
"ENSG00000278524"	70
"ENSG00000278525"	299
"ENSG00000278526"	137
"ENSG00000278527"	125
"ENSG00000278528"	255
"ENSG00000278529"	88
"ENSG00000278530"	7046
"ENSG00000278531"	882
"ENSG00000278532"	524
"ENSG00000278535"	5379
"ENSG00000278537"	300
"ENSG00000278540"	13022
"ENSG00000278541"	206
"ENSG00000278543"	1904
"ENSG00000278546"	442
"ENSG00000278549"	59
"ENSG00000278551"	107
"ENSG00000278552"	400
"ENSG00000278554"	286
"ENSG00000278558"	2067
"ENSG00000278561"	920
"ENSG00000278569"	277
"ENSG00000278570"	3244
"ENSG00000278571"	84
"ENSG00000278572"	899
"ENSG00000278573"	603
"ENSG00000278576"	3178
"ENSG00000278577"	103
"ENSG00000278580"	407
"ENSG00000278581"	66
"ENSG00000278582"	448
"ENSG00000278585"	176
"ENSG00000278586"	274
"ENSG00000278587"	158
"ENSG00000278588"	381
"ENSG00000278589"	710
"ENSG00000278590"	299
"ENSG00000278591"	191
"ENSG00000278592"	203
"ENSG00000278593"	1748
"ENSG00000278594"	1049
"ENSG00000278595"	397
"ENSG00000278596"	82
"ENSG00000278598"	69
"ENSG00000278599"	2076
"ENSG00000278600"	2261
"ENSG00000278601"	700
"ENSG00000278602"	791
"ENSG00000278603"	224
"ENSG00000278604"	223
"ENSG00000278607"	555
"ENSG00000278610"	564
"ENSG00000278611"	905
"ENSG00000278615"	887
"ENSG00000278616"	2440
"ENSG00000278617"	81
"ENSG00000278618"	86
"ENSG00000278619"	1839
"ENSG00000278621"	526
"ENSG00000278625"	106
"ENSG00000278626"	650
"ENSG00000278627"	652
"ENSG00000278630"	659
"ENSG00000278631"	1306
"ENSG00000278633"	2404
"ENSG00000278635"	482
"ENSG00000278636"	283
"ENSG00000278637"	312
"ENSG00000278638"	1067
"ENSG00000278640"	287
"ENSG00000278641"	1267
"ENSG00000278642"	179
"ENSG00000278643"	186
"ENSG00000278646"	291
"ENSG00000278647"	328
"ENSG00000278650"	216
"ENSG00000278654"	524
"ENSG00000278655"	381
"ENSG00000278657"	780
"ENSG00000278658"	98
"ENSG00000278661"	65
"ENSG00000278662"	4715
"ENSG00000278664"	1267
"ENSG00000278665"	740
"ENSG00000278667"	366
"ENSG00000278668"	588
"ENSG00000278672"	81
"ENSG00000278673"	1651
"ENSG00000278674"	1641
"ENSG00000278677"	393
"ENSG00000278678"	296
"ENSG00000278681"	281
"ENSG00000278683"	394
"ENSG00000278684"	139
"ENSG00000278685"	2826
"ENSG00000278687"	102
"ENSG00000278690"	388
"ENSG00000278694"	234
"ENSG00000278696"	237
"ENSG00000278698"	657
"ENSG00000278700"	301
"ENSG00000278701"	303
"ENSG00000278702"	323
"ENSG00000278703"	481
"ENSG00000278704"	2237
"ENSG00000278705"	438
"ENSG00000278708"	376
"ENSG00000278709"	2625
"ENSG00000278713"	658
"ENSG00000278715"	92
"ENSG00000278716"	1019
"ENSG00000278719"	983
"ENSG00000278720"	697
"ENSG00000278722"	654
"ENSG00000278724"	281
"ENSG00000278725"	400
"ENSG00000278727"	3585
"ENSG00000278730"	2921
"ENSG00000278732"	282
"ENSG00000278733"	566
"ENSG00000278734"	472
"ENSG00000278736"	382
"ENSG00000278737"	622
"ENSG00000278739"	68
"ENSG00000278740"	619
"ENSG00000278743"	572
"ENSG00000278744"	186
"ENSG00000278745"	163
"ENSG00000278746"	299
"ENSG00000278752"	61
"ENSG00000278754"	132
"ENSG00000278756"	78
"ENSG00000278757"	104
"ENSG00000278761"	1267
"ENSG00000278763"	213
"ENSG00000278764"	282
"ENSG00000278765"	590
"ENSG00000278766"	1295
"ENSG00000278768"	4680
"ENSG00000278769"	821
"ENSG00000278770"	281
"ENSG00000278771"	299
"ENSG00000278773"	104
"ENSG00000278774"	192
"ENSG00000278775"	90
"ENSG00000278778"	230
"ENSG00000278782"	285
"ENSG00000278783"	78
"ENSG00000278784"	1200
"ENSG00000278785"	247
"ENSG00000278790"	1267
"ENSG00000278791"	89
"ENSG00000278793"	107
"ENSG00000278794"	267
"ENSG00000278797"	683
"ENSG00000278799"	61
"ENSG00000278802"	165
"ENSG00000278803"	6186
"ENSG00000278811"	5564
"ENSG00000278813"	264
"ENSG00000278815"	101
"ENSG00000278816"	304
"ENSG00000278817"	1213
"ENSG00000278818"	332
"ENSG00000278819"	573
"ENSG00000278822"	109
"ENSG00000278824"	836
"ENSG00000278825"	261
"ENSG00000278828"	1237
"ENSG00000278829"	819
"ENSG00000278830"	292
"ENSG00000278831"	727
"ENSG00000278834"	1419
"ENSG00000278837"	316
"ENSG00000278838"	285
"ENSG00000278840"	340
"ENSG00000278842"	1204
"ENSG00000278845"	1704
"ENSG00000278847"	366
"ENSG00000278848"	2535
"ENSG00000278851"	66
"ENSG00000278852"	149
"ENSG00000278854"	671
"ENSG00000278857"	371
"ENSG00000278859"	423
"ENSG00000278860"	401
"ENSG00000278861"	601
"ENSG00000278862"	3397
"ENSG00000278863"	614
"ENSG00000278864"	1754
"ENSG00000278865"	328
"ENSG00000278866"	349
"ENSG00000278867"	2179
"ENSG00000278869"	877
"ENSG00000278870"	966
"ENSG00000278872"	1645
"ENSG00000278873"	2050
"ENSG00000278874"	311
"ENSG00000278875"	1802
"ENSG00000278876"	325
"ENSG00000278877"	291
"ENSG00000278878"	1097
"ENSG00000278879"	1937
"ENSG00000278880"	218
"ENSG00000278881"	1380
"ENSG00000278884"	593
"ENSG00000278885"	641
"ENSG00000278886"	567
"ENSG00000278887"	988
"ENSG00000278889"	1047
"ENSG00000278890"	5630
"ENSG00000278891"	2873
"ENSG00000278892"	503
"ENSG00000278893"	2105
"ENSG00000278894"	331
"ENSG00000278895"	1969
"ENSG00000278896"	2523
"ENSG00000278897"	2271
"ENSG00000278898"	2468
"ENSG00000278899"	1268
"ENSG00000278900"	587
"ENSG00000278901"	617
"ENSG00000278902"	693
"ENSG00000278903"	3405
"ENSG00000278905"	3242
"ENSG00000278907"	592
"ENSG00000278908"	2134
"ENSG00000278909"	3365
"ENSG00000278910"	848
"ENSG00000278911"	2674
"ENSG00000278912"	650
"ENSG00000278913"	2869
"ENSG00000278914"	114
"ENSG00000278915"	577
"ENSG00000278916"	2482
"ENSG00000278917"	4179
"ENSG00000278918"	2491
"ENSG00000278920"	16698
"ENSG00000278921"	1396
"ENSG00000278922"	1377
"ENSG00000278923"	607
"ENSG00000278924"	367
"ENSG00000278925"	618
"ENSG00000278926"	1692
"ENSG00000278927"	1052
"ENSG00000278928"	2304
"ENSG00000278929"	428
"ENSG00000278931"	1693
"ENSG00000278932"	1901
"ENSG00000278933"	664
"ENSG00000278934"	3217
"ENSG00000278935"	4637
"ENSG00000278936"	946
"ENSG00000278941"	374
"ENSG00000278942"	830
"ENSG00000278943"	1049
"ENSG00000278944"	202
"ENSG00000278945"	100
"ENSG00000278946"	447
"ENSG00000278948"	1849
"ENSG00000278949"	2104
"ENSG00000278950"	2256
"ENSG00000278952"	802
"ENSG00000278953"	483
"ENSG00000278954"	2466
"ENSG00000278955"	553
"ENSG00000278957"	483
"ENSG00000278958"	728
"ENSG00000278959"	2476
"ENSG00000278960"	352
"ENSG00000278961"	2469
"ENSG00000278962"	2272
"ENSG00000278963"	2151
"ENSG00000278964"	848
"ENSG00000278965"	3335
"ENSG00000278966"	911
"ENSG00000278967"	1819
"ENSG00000278969"	2373
"ENSG00000278970"	2205
"ENSG00000278971"	1576
"ENSG00000278972"	2450
"ENSG00000278973"	780
"ENSG00000278974"	775
"ENSG00000278975"	1676
"ENSG00000278977"	768
"ENSG00000278979"	1678
"ENSG00000278980"	753
"ENSG00000278981"	1619
"ENSG00000278982"	1869
"ENSG00000278983"	3548
"ENSG00000278985"	1776
"ENSG00000278986"	1766
"ENSG00000278987"	2182
"ENSG00000278988"	479
"ENSG00000278989"	2359
"ENSG00000278990"	900
"ENSG00000278991"	1514
"ENSG00000278992"	595
"ENSG00000278993"	1828
"ENSG00000278994"	456
"ENSG00000278995"	279
"ENSG00000278996"	2498
"ENSG00000278997"	1360
"ENSG00000278998"	949
"ENSG00000278999"	2239
"ENSG00000279000"	6104
"ENSG00000279001"	403
"ENSG00000279002"	296
"ENSG00000279004"	632
"ENSG00000279005"	375
"ENSG00000279006"	3000
"ENSG00000279009"	148
"ENSG00000279011"	306
"ENSG00000279012"	939
"ENSG00000279013"	2018
"ENSG00000279014"	597
"ENSG00000279015"	554
"ENSG00000279016"	606
"ENSG00000279017"	1025
"ENSG00000279019"	3691
"ENSG00000279020"	2534
"ENSG00000279021"	968
"ENSG00000279022"	443
"ENSG00000279023"	465
"ENSG00000279024"	2493
"ENSG00000279025"	1080
"ENSG00000279026"	2225
"ENSG00000279028"	279
"ENSG00000279029"	1855
"ENSG00000279030"	2160
"ENSG00000279031"	525
"ENSG00000279032"	3008
"ENSG00000279033"	1332
"ENSG00000279034"	3569
"ENSG00000279035"	2161
"ENSG00000279036"	3578
"ENSG00000279039"	2598
"ENSG00000279040"	126
"ENSG00000279041"	1422
"ENSG00000279042"	2529
"ENSG00000279043"	5122
"ENSG00000279044"	599
"ENSG00000279045"	666
"ENSG00000279046"	1117
"ENSG00000279047"	3126
"ENSG00000279048"	2420
"ENSG00000279049"	255
"ENSG00000279050"	2414
"ENSG00000279051"	1002
"ENSG00000279056"	346
"ENSG00000279057"	1573
"ENSG00000279058"	2060
"ENSG00000279059"	1667
"ENSG00000279061"	339
"ENSG00000279062"	586
"ENSG00000279063"	497
"ENSG00000279064"	457
"ENSG00000279065"	1594
"ENSG00000279066"	1813
"ENSG00000279067"	1349
"ENSG00000279068"	631
"ENSG00000279069"	1514
"ENSG00000279070"	1863
"ENSG00000279071"	1834
"ENSG00000279072"	24137
"ENSG00000279073"	890
"ENSG00000279074"	237
"ENSG00000279075"	342
"ENSG00000279076"	1705
"ENSG00000279077"	2110
"ENSG00000279078"	2481
"ENSG00000279080"	20397
"ENSG00000279081"	897
"ENSG00000279082"	7408
"ENSG00000279083"	1515
"ENSG00000279085"	5388
"ENSG00000279086"	2278
"ENSG00000279087"	446
"ENSG00000279088"	1236
"ENSG00000279089"	3213
"ENSG00000279090"	701
"ENSG00000279091"	7739
"ENSG00000279092"	4824
"ENSG00000279093"	124
"ENSG00000279094"	1125
"ENSG00000279095"	2028
