"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","chr","start","end","strand"
"ENSG00000164707",63.7090659657283,0.0762359502719652,0.233084611728295,0.327074145764856,0.74361180601368,0.882069992619105,"SLC13A4","7","135681237","135729258","-1"
"ENSG00000169507",37.8796514630048,0.246313520579005,0.753053534370579,0.327086334950782,0.743602587009137,0.882069992619105,"SLC38A11","2","164896186","164955525","-1"
"ENSG00000174007",101.952175958323,0.056651980641468,0.173193455776857,0.327102316813047,0.743590499558595,0.882069992619105,"CEP19","3","196706277","196712250","-1"
"ENSG00000177679",49.6403221885793,-0.15704273772645,0.479902275933093,-0.327238993441124,0.743487130457906,0.882069992619105,"SRRM3","7","76201896","76287288","1"
"ENSG00000187653",101.305715669969,-0.0613290577373299,0.187318578543215,-0.327405098919118,0.743361510419653,0.882069992619105,"TMSB4XP8","4","90838903","90839037","-1"
"ENSG00000251143",13.3257794632686,-0.160456892005301,0.490282485448227,-0.327274370934559,0.743460375066028,0.882069992619105,"AP002490.1","11","72014291","72020910","1"
"ENSG00000255920",43.9096351747011,-0.110468320779051,0.33773348859508,-0.327087258176801,0.743601888750314,0.882069992619105,"CCND2-AS1","12","4247981","4276252","-1"
"ENSG00000065054",887.127381930293,-0.0971542224850404,0.29736937501051,-0.32671226645853,0.743885521667203,0.882174558073083,"SLC9A3R2","16","2025356","2039026","1"
"ENSG00000105866",141.943437434221,0.0598085470927279,0.183236178528135,0.326401410317256,0.744120670629707,0.882174558073083,"SP4","7","21428043","21514822","1"
"ENSG00000119396",1962.97771657221,0.0312538039694908,0.0956589508510668,0.326721166095063,0.743878789836164,0.882174558073083,"RAB14","9","121178133","121223014","-1"
"ENSG00000120658",278.940709774978,0.0937187289769801,0.287097141508393,0.326435604633982,0.744094802968695,0.882174558073083,"ENOX1","13","43213518","43786908","-1"
"ENSG00000156858",456.553647751058,0.0550492002379385,0.168538953687798,0.326625975974146,0.743950794219767,0.882174558073083,"PRR14","16","30650717","30656440","1"
"ENSG00000164975",915.750663494332,-0.0566763448698578,0.173474427313759,-0.326712967135776,0.743884991662732,0.882174558073083,"SNAPC3","9","15422704","15465953","1"
"ENSG00000269427",27.9951410235462,-0.105096968254487,0.321851082359506,-0.326539117047599,0.744016498615923,0.882174558073083,"AC024075.3","19","16630743","16643942","1"
"ENSG00000184678",204.633300187099,0.0739733841318656,0.226721317319881,0.32627449860613,0.744216680602872,0.882217124688173,"HIST2H2BE","1","149884459","149886652","-1"
"ENSG00000010292",1269.24234203959,0.031618020122218,0.0972991872972996,0.324956672306096,0.745213864041594,0.882575847254397,"NCAPD2","12","6493356","6531955","1"
"ENSG00000037757",190.436120836036,0.101497279136686,0.311597177479696,0.325732344425037,0.744626870390373,0.882575847254397,"MRI1","19","13764522","13774282","1"
"ENSG00000073969",779.978077075967,-0.0451435445962857,0.138932831745868,-0.324930716728361,0.74523350861177,0.882575847254397,"NSF","17","46590669","46757464","1"
"ENSG00000103152",549.463488808976,0.0565669294989147,0.173936469243398,0.325216038620157,0.745017570838015,0.882575847254397,"MPG","16","77007","85853","1"
"ENSG00000119013",409.006543187075,0.0417258650437585,0.12851274414098,0.324682702269471,0.745421227579558,0.882575847254397,"NDUFB3","2","201071433","201085750","1"
"ENSG00000121058",296.622730527044,0.038245315131966,0.117667577584783,0.325028490574722,0.745159508996268,0.882575847254397,"COIL","17","56938199","56961050","-1"
"ENSG00000131849",184.486180585231,-0.065118699136921,0.199998605811739,-0.325595765393574,0.744730216489434,0.882575847254397,"ZNF132","19","58432814","58440153","-1"
"ENSG00000147650",588.683767377113,-0.0708780063639591,0.218270940917774,-0.324724885804474,0.745389298334926,0.882575847254397,"LRP12","8","104489231","104589024","-1"
"ENSG00000163608",996.096927888511,-0.0330445832486666,0.10168906490226,-0.324957096226895,0.745213543197024,0.882575847254397,"NEPRO","3","113002444","113019861","-1"
"ENSG00000169760",72.3380005635723,0.254156806310833,0.780812982230258,0.325502792723653,0.744800569322843,0.882575847254397,"NLGN1","3","173396284","174286644","1"
"ENSG00000171206",2767.29813323074,-0.0313914338531277,0.0966646671997489,-0.324745687979871,0.745373553069508,0.882575847254397,"TRIM8","10","102642310","102660680","1"
"ENSG00000172046",1390.26650303036,0.0249244632301121,0.0767605480298642,0.324704081325932,0.745405045449983,0.882575847254397,"USP19","3","49108046","49120938","-1"
"ENSG00000180660",88.6407109527023,0.0914822607166716,0.281697803268364,0.324753191736889,0.745367873466264,0.882575847254397,"MAB21L1","13","35474182","35477209","-1"
"ENSG00000253953",226.672076260638,-0.177162286965307,0.544678063806469,-0.325260550658518,0.744983884971751,0.882575847254397,"PCDHGB4","5","141387698","141512979","1"
"ENSG00000272463",20.5408854837473,0.179071357437601,0.549902850882197,0.3256418059123,0.744695378212259,0.882575847254397,"AL357054.4","6","708592","711405","-1"
"ENSG00000068796",536.76434476316,-0.0408952797808789,0.126082302456737,-0.324353846527441,0.745670157588571,0.882732566149034,"KIF2A","5","62306162","62537249","1"
"ENSG00000177963",1960.04755986866,0.0361067880698604,0.111320814059436,0.324348940267202,0.745673871622965,0.882732566149034,"RIC8A","11","207511","215113","1"
"ENSG00000173531",222.734464125492,0.0530131412998701,0.163567333343959,0.324105921494672,0.745857844000685,0.882875474729392,"MST1","3","49683947","49689501","-1"
"ENSG00000234518",30.589686138335,0.0905896003387387,0.279571154091161,0.324030569724656,0.74591489045641,0.882875474729392,"PTGES3P1","1","89104285","89104767","-1"
"ENSG00000108239",761.853232311899,0.0733219218742956,0.22663574650816,0.32352319968931,0.746299040606627,0.883092439598513,"TBC1D12","10","94402504","94535930","1"
"ENSG00000133083",688.067425167404,-0.311358688547033,0.962234143480559,-0.323578923754251,0.746256846603637,0.883092439598513,"DCLK1","13","35768652","36131306","-1"
"ENSG00000228649",111.463186125282,-0.138538384035376,0.428026672699402,-0.323667642396364,0.746189670830078,0.883092439598513,"SNHG26","7","22854126","22872945","1"
"ENSG00000274211",370.536724461063,0.0456569223026681,0.141147045776336,0.323470619250628,0.746338854967949,0.883092439598513,"SOCS7","17","38351844","38405593","1"
"ENSG00000110455",463.331116805804,-0.0866442133760452,0.268003364662994,-0.323295244763055,0.746471654936785,0.883178377491708,"ACCS","11","44065925","44084222","1"
"ENSG00000122862",230.292510956942,0.173383246646743,0.536471504365335,0.323191903457876,0.746549912274332,0.883199775317373,"SRGN","10","69088103","69104805","1"
"ENSG00000179912",593.221954270645,-0.0460856006170303,0.142656903537947,-0.323052018332723,0.746655847337735,0.883253910962546,"R3HDM2","12","57253762","57431005","-1"
"ENSG00000175984",91.7622614174089,-0.0888621854658061,0.275360082990458,-0.322712662273876,0.74691286171281,0.88348674222102,"DENND2C","1","114582848","114670422","-1"
"ENSG00000108055",1557.68031161197,0.0270629668620927,0.0838904840766771,0.32259876862025,0.746999126409828,0.883517580777071,"SMC3","10","110567691","110604636","1"
"ENSG00000008869",751.052342468271,0.0365117202194387,0.113306633770924,0.322238151503606,0.74727228391957,0.88371628880768,"HEATR5B","2","36968383","37084372","-1"
"ENSG00000147813",215.976930333085,0.0655345732466693,0.203385819519807,0.322218006158916,0.747287544398482,0.88371628880768,"NAPRT","8","143574785","143578649","-1"
"ENSG00000130349",198.950829272592,-0.0347999003792293,0.108161453971837,-0.321740315993632,0.747649432727658,0.883858949266721,"C6orf203","6","107028199","107051586","1"
"ENSG00000157933",2279.25388459897,-0.0473912935213081,0.147305503898223,-0.321721132389269,0.747663966997418,0.883858949266721,"SKI","1","2228319","2310213","1"
"ENSG00000168078",28.29549251818,-0.11799773984536,0.366753161282061,-0.321736122008806,0.747652610251479,0.883858949266721,"PBK","8","27809624","27838082","-1"
"ENSG00000261087",47.8081498606051,-0.110319240285832,0.342967041177242,-0.321661346545601,0.747709263731086,0.883858949266721,"AP003469.4","8","101166805","101169629","-1"
"ENSG00000268575",51.4995618769454,-0.156239324836159,0.485622002835092,-0.321730325075931,0.747657002237304,0.883858949266721,"AL031282.2","1","1702736","1737688","-1"
"ENSG00000101997",226.613835324588,0.0356477618700517,0.110966042645007,0.321249285099703,0.748021485695644,0.884156818089923,"CCDC22","X","49235470","49250520","1"
"ENSG00000079785",1956.08106286754,0.0268413707149571,0.083581916961578,0.321138491323379,0.748105442001268,0.884184852056897,"DDX1","2","15591178","15631111","1"
"ENSG00000139180",119.662115666466,0.0584164071926159,0.182139317712154,0.320723762043158,0.748419738315693,0.884413889300197,"NDUFA9","12","4649095","4694317","1"
"ENSG00000196547",945.348835475569,-0.043889458428416,0.136816962610455,-0.320789597949035,0.748369842776949,0.884413889300197,"MAN2A2","15","90902218","90922584","1"
"ENSG00000103510",492.448262680286,0.0367356730534373,0.114836499636483,0.319895444129042,0.749047591612725,0.884870869190469,"KAT8","16","31114489","31131393","1"
"ENSG00000143933",5567.72081242554,0.0605781054747306,0.189299536237012,0.320011906415258,0.748959304780875,0.884870869190469,"CALM2","2","47160083","47176921","-1"
"ENSG00000144455",1754.14404957921,-0.0341802448659073,0.106813449036103,-0.319999449267427,0.748968748042311,0.884870869190469,"SUMF1","3","3700814","4467273","-1"
"ENSG00000213694",3512.23183597091,-0.0643617653544613,0.201174947901347,-0.319929325325454,0.749021906877309,0.884870869190469,"S1PR3","9","88990863","89005155","1"
"ENSG00000260641",120.060329355349,0.0768977754291677,0.2404478369735,0.319810635009549,0.749111885125863,0.884875603563288,"AC114811.2","4","98658904","98664550","1"
"ENSG00000008988",10838.2508747861,-0.0406753217933746,0.1272256796262,-0.319709998114235,0.749188179885889,0.884894512301045,"RPS20","8","56067295","56074581","-1"
"ENSG00000132912",1575.71780231337,-0.0304946362475973,0.0955088049125827,-0.319286125247913,0.749509552969224,0.885131645223451,"DCTN4","5","150708440","150759109","-1"
"ENSG00000163219",15.8690169025038,-0.130644002889802,0.409157726303415,-0.319299855510787,0.749499142239214,0.885131645223451,"ARHGAP25","2","68679601","68826833","1"
"ENSG00000184786",51.8104479482816,0.060352794859925,0.189176684954019,0.319028715798641,0.749704737597108,0.885290920229312,"TCTE3","6","169740109","169751587","-1"
"ENSG00000249915",138.906346621415,-0.0444259334671148,0.139536705812686,-0.318381698982862,0.750195418690078,0.885799079360709,"PDCD6","5","271621","314974","1"
"ENSG00000104613",904.240690336288,0.0420612386121103,0.132209282095461,0.318141343372097,0.750377724032238,0.885875635740673,"INTS10","8","19817391","19852083","1"
"ENSG00000113391",1068.68485648412,0.0445841958955394,0.140141466379558,0.318137072826026,0.750380963289534,0.885875635740673,"FAM172A","5","93617725","94111699","-1"
"ENSG00000112425",131.215752710768,0.0616001621064909,0.193691812021548,0.318031833475945,0.750460789912331,0.885898622674377,"EPM2A","6","145382535","145736023","-1"
"ENSG00000095906",521.069442409422,0.0522642948844979,0.164542828059774,0.317633381538281,0.75076304966052,0.88589919148783,"NUBP2","16","1782932","1789186","1"
"ENSG00000122026",6226.36971670552,-0.0417042838638147,0.131254450097407,-0.317736151672305,0.750685086093565,0.88589919148783,"RPL21","13","27251309","27256691","1"
"ENSG00000169885",16.1280275984804,0.143471184346859,0.451587305300154,0.317704201741232,0.750709323704934,0.88589919148783,"CALML6","1","1915108","1917296","1"
"ENSG00000173715",65.9461974312627,0.15476078851704,0.487149471565992,0.317686454671797,0.750722786956757,0.88589919148783,"C11orf80","11","66744451","66843328","1"
"ENSG00000179348",225.972605658305,-0.166681272508463,0.524427106747692,-0.317834967651006,0.750610124632018,0.88589919148783,"GATA2","3","128479427","128493185","-1"
"ENSG00000110852",176.994215538155,0.0552248166426233,0.174008849473956,0.317367862666599,0.750964489594012,0.886065657416472,"CLEC2B","12","9852984","9870136","-1"
"ENSG00000115318",499.833626792443,-0.0877292974005471,0.276566968965071,-0.317208152979493,0.751085663956178,0.886066177105673,"LOXL3","2","74532258","74555690","-1"
"ENSG00000149380",336.440864317725,0.143421152106022,0.452089478585008,0.317240632440541,0.751061020758369,0.886066177105673,"P4HA3","11","74235801","74311640","-1"
"ENSG00000074356",1086.1503732163,0.0300273645669041,0.0946952884643575,0.317094599465803,0.751171822605921,0.886070380456349,"NCBP3","17","3802158","3846246","-1"
"ENSG00000233927",3689.4145920786,-0.0653778801400374,0.206210529103552,-0.317044335341416,0.751209961466058,0.886070380456349,"RPS28","19","8321158","8323340","1"
"ENSG00000144283",1277.47242908302,-0.0618929004807504,0.195275130463751,-0.316952293585791,0.751279801473698,0.886081552915303,"PKP4","2","158456964","158682879","1"
"ENSG00000229119",17.4340909969006,0.251125737409216,0.792618414302564,0.31683056168987,0.751372173077241,0.886119295872388,"AC026403.1","5","166382305","166382599","1"
"ENSG00000184163",14.1246994911195,0.155034295998373,0.490336569638815,0.31617934618373,0.751866383589487,0.886630897270547,"C1QTNF12","1","1242446","1246722","-1"
"ENSG00000103489",957.943617628645,-0.0564999927268357,0.178756204545154,-0.316072904269814,0.751947172540439,0.886635674415439,"XYLT1","16","17101769","17470881","-1"
"ENSG00000130475",13.2817134528456,-0.152936292085219,0.483952884334563,-0.316014837468129,0.751991246136926,0.886635674415439,"FCHO1","19","17747718","17788568","1"
"ENSG00000001561",113.676252702262,0.266881077408398,0.845008717487244,0.315832336265131,0.752129772624659,0.88669579579729,"ENPP4","6","46129989","46146688","1"
"ENSG00000049449",1463.69861693247,-0.0409180401878419,0.129574198699326,-0.315788487203315,0.752163057192537,0.88669579579729,"RCN1","11","32090904","32105755","1"
"ENSG00000138764",1561.41107572909,-0.0588351043015993,0.186373313704243,-0.31568416707429,0.752242245469348,0.886717931175642,"CCNG2","4","77157207","77433388","1"
"ENSG00000030304",32.5756369592205,0.122929456248848,0.389591550638962,0.315534194843891,0.752356092329719,0.886780914094244,"MUSK","9","110668771","110801620","1"
"ENSG00000175768",20.2749966710923,0.125110070204619,0.39707225092567,0.315081373510635,0.752699870563465,0.887114878764296,"TOMM5","9","37582646","37592604","-1"
"ENSG00000184378",81.7830582438344,0.0780391226775375,0.247751118330178,0.314989991583145,0.752769252922002,0.887125419059747,"ACTRT3","3","169766921","169769561","-1"
"ENSG00000171314",1492.81328590679,0.0715338210796208,0.22726067389612,0.314765506293969,0.752939703403775,0.887255055118867,"PGAM1","10","97426191","97433444","1"
"ENSG00000198743",752.512192932254,-0.0896461878200935,0.285303611768688,-0.314213294617436,0.753359046021488,0.88765006009789,"SLC5A3","21","34073578","34106260","1"
"ENSG00000272374",24.6894195845431,0.102463020203531,0.326144157197374,0.314164819275063,0.753395861064144,0.88765006009789,"Z97832.2","6","35220370","35224630","-1"
"ENSG00000198945",247.921661706513,0.0658097401435602,0.2099067195467,0.313518977790127,0.753886404759027,0.888156725985472,"L3MBTL3","6","130013699","130141451","1"
"ENSG00000104442",612.579700380878,-0.0308932498017253,0.0986019338531233,-0.313312818466053,0.75404301233666,0.888269930584069,"ARMC1","8","65602458","65634217","-1"
"ENSG00000099901",518.019107963167,-0.0434074139490558,0.138861889635358,-0.312594147055329,0.754589025416544,0.888571121695168,"RANBP1","22","20115938","20127355","1"
"ENSG00000106404",195.423305005478,0.0850651782183053,0.271947206903466,0.312800337929196,0.754432358629409,0.888571121695168,"CLDN15","7","101232092","101238820","-1"
"ENSG00000169762",323.826198963377,0.0506676791511609,0.162084575023952,0.312600252946176,0.75458438592787,0.888571121695168,"TAPT1","4","16160505","16227410","-1"
"ENSG00000172775",1010.93782579777,0.0318076678862509,0.101759174048726,0.312577889744076,0.754601378384675,0.888571121695168,"FAM192A","16","57152466","57186116","-1"
"ENSG00000196653",102.01268907581,-0.0578191646166041,0.184848639935803,-0.312791939592763,0.754438739608689,0.888571121695168,"ZNF502","3","44712643","44723831","1"
"ENSG00000237298",49.2692303375551,-0.107529901571665,0.344194155410178,-0.312410596988556,0.754728497889256,0.888649518050577,"TTN-AS1","2","178521183","178779963","1"
"ENSG00000149823",1170.70251395051,0.0564106535361985,0.18071797387789,0.312147443476291,0.754928471839688,0.888742389289617,"VPS51","11","65089324","65111862","1"
"ENSG00000161671",899.906112662794,0.0522499077297768,0.167383139983857,0.312157531127782,0.754920805792589,0.888742389289617,"EMC10","19","50476400","50490870","1"
"ENSG00000089091",36.8716243158773,-0.0674968884742337,0.216316420413165,-0.312028501328353,0.755018862994598,0.888777517927236,"DZANK1","20","18383367","18467281","-1"
"ENSG00000242588",24.2213180391492,-0.126778798160567,0.406498353997794,-0.31188022513187,0.755131551521212,0.888838886385594,"AC108010.1","7","128574751","128626473","1"
"ENSG00000112941",520.54691959887,0.0353555279607236,0.113420503187928,0.311720782107118,0.755252732547936,0.888910240424874,"TENT4A","5","6713432","6757044","1"
"ENSG00000139874",242.940225896595,-0.103888847677421,0.333410927659615,-0.3115940092506,0.755349087658429,0.888952365991855,"SSTR1","14","38207904","38213067","1"
"ENSG00000142039",606.99474572723,0.0354147952047409,0.113852557648535,0.311058406909637,0.7557562201307,0.889098167008041,"CCDC97","19","41310172","41324873","1"
"ENSG00000156482",3173.17165962594,-0.0591654353873212,0.190154403279447,-0.311144177399736,0.755691018032514,0.889098167008041,"RPL30","8","98024851","98046469","-1"
"ENSG00000164236",2697.45983830594,0.0479434208012765,0.154060152059242,0.311199360512382,0.755649069154428,0.889098167008041,"ANKRD33B","5","10564070","10657816","1"
"ENSG00000166326",3038.31227285661,0.0300758527591142,0.0966967879267299,0.311032593780711,0.755775843422764,0.889098167008041,"TRIM44","11","35662775","35818007","1"
"ENSG00000183569",23.4946438471372,-0.120640733580349,0.387545883683275,-0.311294065192405,0.755577078608249,0.889098167008041,"SERHL2","22","42553617","42574382","1"
"ENSG00000103037",147.866028230674,-0.0401294499153056,0.129066666619838,-0.310920324869826,0.755861192740144,0.889127311030601,"SETD6","16","58515479","58521181","1"
"ENSG00000179965",111.272748896173,0.0735846817124666,0.236775184456305,0.310778690264503,0.755968870760121,0.889182713760483,"ZNF771","16","30407297","30431108","1"
"ENSG00000138614",539.805703796929,-0.0268775644105055,0.086584349240662,-0.310420585778142,0.756241141620254,0.889431688838309,"INTS14","15","65578753","65611289","-1"
"ENSG00000151498",421.685629183988,-0.0300316463623078,0.097031807399033,-0.309503112096076,0.756938845196624,0.890012605500022,"ACAD8","11","134253495","134265855","1"
"ENSG00000172733",43.7632013492002,0.128315411786524,0.414532063112323,0.309542791028337,0.756908666785906,0.890012605500022,"PURG","8","30995802","31033715","-1"
"ENSG00000174125",69.6718773122567,0.108099657341207,0.34913373561826,0.309622492222873,0.7568480499597,0.890012605500022,"TLR1","4","38790677","38856817","-1"
"ENSG00000188522",211.644373199624,-0.0521634922734971,0.168567235136331,-0.309452143717663,0.756977610509761,0.890012605500022,"FAM83G","17","18968789","19004764","-1"
"ENSG00000163584",314.982619898774,0.0898578278228282,0.2904634049654,0.309360237078857,0.75704751401664,0.890023501060172,"RPL22L1","3","170864875","170870208","-1"
"ENSG00000158528",53.3453912276871,-0.237283462538869,0.767443234522247,-0.309186988515945,0.75717929099102,0.890107130639612,"PPP1R9A","7","94907202","95296415","1"
"ENSG00000215041",305.273800481508,-0.0386512776001511,0.125102262761389,-0.308957462055436,0.757353885142181,0.890241076809237,"NEURL4","17","7315628","7329393","-1"
"ENSG00000159352",1637.28134421554,-0.0239847203212019,0.0777245034835773,-0.308586343382299,0.757636210592135,0.890430322609605,"PSMD4","1","151254703","151267479","1"
"ENSG00000180423",59.2602087828895,0.0581797190464255,0.188534774643972,0.308588795654762,0.757634344940052,0.890430322609605,"HARBI1","11","46602861","46617909","-1"
"ENSG00000113851",599.848053567969,0.0330240599836073,0.107094018037323,0.308365122430072,0.757804517979206,0.890556822650022,"CRBN","3","3144628","3179727","-1"
"ENSG00000204713",960.817783605356,-0.029148094462265,0.0945737144177677,-0.30820502971372,0.757926325478864,0.890557365143993,"TRIM27","6","28903002","28923988","-1"
"ENSG00000218510",40.0174215756085,-0.0789527127042064,0.256158225170973,-0.30821853427314,0.757916050221996,0.890557365143993,"LINC00339","1","22024558","22031223","1"
"ENSG00000105698",1225.32745002459,-0.0314701777542617,0.102161573113911,-0.30804319858282,0.758049461770155,0.890559468533883,"USF2","19","35268962","35279821","1"
"ENSG00000274828",34.9410546955512,0.0873730729477546,0.283608708471597,0.308076128616145,0.758024405017017,0.890559468533883,"AC068473.5","18","79677287","79679358","-1"
"ENSG00000099725",232.439370599138,-0.555467064360909,1.80497381435594,-0.307742450302036,0.758278315550692,0.890757032065071,"PRKY","Y","7273972","7381548","1"
"ENSG00000080603",83.8834455276121,-0.0533656936096388,0.173656004243872,-0.307306930399569,0.75860976105939,0.890969591404681,"SRCAP","16","30698209","30741409","1"
"ENSG00000109756",1638.26629026117,0.0479462648952899,0.156082370926238,0.307185652106403,0.758702065878669,0.890969591404681,"RAPGEF2","4","159103013","159360174","1"
"ENSG00000164659",100.139267799914,-0.164294772709479,0.534763526063556,-0.307228830505453,0.758669202436787,0.890969591404681,"KIAA1324L","7","86876906","87059654","-1"
"ENSG00000170468",142.945215929373,0.0546826001264695,0.177897896388709,0.307381937822286,0.758552674687072,0.890969591404681,"RIOX1","14","73490964","73493392","1"
"ENSG00000115317",224.493404519209,0.0448034924238168,0.145959648598184,0.306958072687319,0.758875285686483,0.891101715464496,"HTRA2","2","74529377","74533348","1"
"ENSG00000129460",263.215721479565,0.0355239812387825,0.115830543579469,0.306689238787956,0.759079921520738,0.891199415140089,"NGDN","14","23469689","23509862","1"
"ENSG00000140534",47.8287983743188,-0.107110852996326,0.349229653737396,-0.306706065335643,0.759067112690683,0.891199415140089,"TICRR","15","89575482","89631056","1"
"ENSG00000143162",3471.92801308988,0.0418530151307476,0.136606817064801,0.306375743392762,0.759318574906664,0.891408305405104,"CREG1","1","167529117","167553805","-1"
"ENSG00000008294",3166.62208727706,-0.0301789863442975,0.0988465155319544,-0.305311585156903,0.760128853238224,0.891872176277865,"SPAG9","17","50962174","51120868","-1"
"ENSG00000103657",2074.72405275222,-0.0402844046335131,0.131787387580069,-0.305677237960559,0.759850405751557,0.891872176277865,"HERC1","15","63608618","63833948","-1"
"ENSG00000144476",1765.93669299368,-0.128020114328403,0.419337924098276,-0.305291048034093,0.760144493341176,0.891872176277865,"ACKR3","2","236567787","236582354","1"
"ENSG00000179010",4246.78551044102,-0.0211068958993334,0.0691714974644837,-0.30513862895871,0.760260571575735,0.891872176277865,"MRFAP1","4","6640091","6642745","1"
"ENSG00000180398",5882.21699463715,0.0416300254058479,0.136408477700333,0.305186496526281,0.760224116352701,0.891872176277865,"MCFD2","2","46901870","46941855","-1"
"ENSG00000196636",96.7656233023005,0.0668970805568603,0.218937721679431,0.305553013175185,0.759945000414186,0.891872176277865,"SDHAF3","7","97116590","97181763","1"
"ENSG00000248690",20.8768489706632,-0.0982303702436508,0.321710072480409,-0.305338186915589,0.760108594740749,0.891872176277865,"HAS2-AS1","8","121639293","121994185","1"
"ENSG00000259826",13.1384097371044,0.124623805730847,0.408377513592717,0.30516813875099,0.760238097296652,0.891872176277865,"AC072061.1","7","39947522","39949755","-1"
"ENSG00000267364",12.1488849611976,0.24261805857833,0.793767610611598,0.305653764823425,0.759868279795735,0.891872176277865,"AC022706.1","17","35313479","35325449","1"
"ENSG00000106853",1456.93425649062,-0.0819438533276635,0.268628374934238,-0.30504541207802,0.760331565684972,0.891884178144651,"PTGR1","9","111549722","111599893","-1"
"ENSG00000132466",2843.60329690574,0.0313220790383738,0.102724775710482,0.304912605763691,0.760432714650082,0.891931547517492,"ANKRD17","4","73073376","73258798","-1"
"ENSG00000008382",86.7133688681551,0.0781837540891273,0.256484525559085,0.304828347514153,0.76049689018905,0.891935545680773,"MPND","19","4343527","4360086","1"
"ENSG00000007933",877.685865732902,0.291126975254533,0.955696980942997,0.304622679635625,0.76065354464371,0.891976729909753,"FMO3","1","171090901","171117819","1"
"ENSG00000135441",79.1168955950704,-0.0712147339938725,0.233769036466859,-0.304637154133834,0.76064251929212,0.891976729909753,"BLOC1S1","12","55716037","55720087","1"
"ENSG00000025796",3335.27588035084,-0.0472215826791026,0.155221245075423,-0.304221130658739,0.760959427376954,0.892264137644906,"SEC63","6","107867756","107958208","-1"
"ENSG00000178222",54.1529179573338,-0.246232892251673,0.809690186554268,-0.304107541798853,0.761045961265495,0.892294322186671,"RNF212","4","1056250","1113564","-1"
"ENSG00000137055",618.15440139881,-0.0330280590662329,0.108700145917318,-0.303845581691817,0.761245538239926,0.892432878964109,"PLAA","9","26903372","26947242","-1"
"ENSG00000197016",330.482921743271,0.0836736879009213,0.275430105837141,0.303792817588345,0.761285739031857,0.892432878964109,"ZNF470","19","56567468","56588911","1"
"ENSG00000132300",1002.74858638454,0.0222483370906137,0.0733670720161678,0.303246899177207,0.761701710228196,0.8928492016235,"PTCD3","2","86106223","86142157","1"
"ENSG00000226564",51.7585425408215,0.111968210144193,0.369543930333026,0.302990256241768,0.761897287190565,0.893007137377874,"FTH1P20","2","180872867","180873414","-1"
"ENSG00000142945",23.3469367018148,0.103539027638112,0.342222454433369,0.302548901443496,0.762233660981372,0.893281694410461,"KIF2C","1","44739818","44767767","1"
"ENSG00000165424",6224.93779157895,0.0388337010023711,0.12836602662403,0.302523198884317,0.762253251293843,0.893281694410461,"ZCCHC24","10","79382325","79445627","-1"
"ENSG00000100379",305.171109046036,0.0444535089071717,0.147072671067233,0.302255399215875,0.762457375404765,0.893378251472112,"KCTD17","22","37051736","37063390","1"
"ENSG00000196199",1337.10629392114,-0.0351062268284878,0.116140332101496,-0.302274207359837,0.762443038791875,0.893378251472112,"MPHOSPH8","13","19633659","19673441","1"
"ENSG00000053770",728.491233268353,0.0224890851922785,0.0745297886544335,0.301746262780267,0.762845498448971,0.89343968514266,"AP5M1","14","57268924","57298742","1"
"ENSG00000110427",109.701775533139,-0.17952983417418,0.595355893219143,-0.301550444396286,0.76299478989344,0.89343968514266,"KIAA1549L","11","33376083","33674102","1"
"ENSG00000117151",184.811236221554,0.0738353252459694,0.24480841236696,0.301604526299091,0.762953557105092,0.89343968514266,"CTBS","1","84549611","84574480","-1"
"ENSG00000141499",95.7275852560643,-0.0535025931090307,0.177282992543445,-0.301792023822698,0.762810611616442,0.89343968514266,"WRAP53","17","7686071","7703502","1"
"ENSG00000172638",5959.29156504016,-0.0691448123262219,0.229153246012168,-0.301740488208272,0.762849900841964,0.89343968514266,"EFEMP2","11","65866441","65873592","-1"
"ENSG00000189362",148.389423047601,0.0701204684250903,0.232403951037815,0.301718056478656,0.762867002318856,0.89343968514266,"NEMP2","2","190504338","190534722","-1"
"ENSG00000249855",18.0863517301409,0.0995654340146577,0.330181199706665,0.301547859487798,0.76299676068015,0.89343968514266,"EEF1A1P19","5","43495073","43496454","-1"
"ENSG00000256594",21.6491796886122,-0.125680314084466,0.416708683535379,-0.301602340076495,0.762955223898298,0.89343968514266,"AC010186.2","12","9648047","9658412","1"
"ENSG00000005022",1163.91075224131,-0.0368101681662064,0.122193031367631,-0.301246051057193,0.763226876112299,0.893446126682259,"SLC25A5","X","119468422","119471396","1"
"ENSG00000029363",2661.00221680423,-0.0231739632686561,0.0769299209267284,-0.301234721022631,0.763235515164586,0.893446126682259,"BCLAF1","6","136256627","136289851","-1"
"ENSG00000100814",554.884493965045,0.0421532931676356,0.139869480056145,0.301375919540952,0.763127854635222,0.893446126682259,"CCNB1IP1","14","20311368","20333312","-1"
"ENSG00000177721",24.9312008757002,-0.0971953829922777,0.322671005192662,-0.301221310338199,0.76324574073231,0.893446126682259,"ANXA2R","5","43039081","43043170","-1"
"ENSG00000197479",16.7616823442662,-0.141792881293731,0.470894617262156,-0.301113829073124,0.763327696054579,0.893470807231987,"PCDHB11","5","141199582","141203779","1"
"ENSG00000131015",12.8924279424628,-0.11994551255496,0.398469254166545,-0.301015727815293,0.763402501361829,0.893487115460403,"ULBP2","6","149942014","149949235","1"
